"data.key.column","Identity","interaction","name","P.adjusted","selected","shared interaction","shared name","source","target"
"408566","9.43","interacts with","g2058.pdb (interacts with) Gpal_D383_g09161.pdb","0.026172","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g09161.pdb","g2058.pdb","Gpal_D383_g09161.pdb"
"408605","7.58","interacts with","g2058.pdb (interacts with) Gpal_D383_g14283.pdb","0.0242091","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g14283.pdb","g2058.pdb","Gpal_D383_g14283.pdb"
"408578","7.55","interacts with","g2058.pdb (interacts with) Gpal_D383_g12120.pdb","0.0322788","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g12120.pdb","g2058.pdb","Gpal_D383_g12120.pdb"
"408527","7.48","interacts with","g2058.pdb (interacts with) Gpal_D383_g02790.pdb","0.0366408","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g02790.pdb","g2058.pdb","Gpal_D383_g02790.pdb"
"408617","3.85","interacts with","g2058.pdb (interacts with) Gpal_D383_g15757.pdb","7.39359E-4","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g15757.pdb","g2058.pdb","Gpal_D383_g15757.pdb"
"408581","6.54","interacts with","g2058.pdb (interacts with) Gpal_D383_g12260.pdb","6.82653E-4","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g12260.pdb","g2058.pdb","Gpal_D383_g12260.pdb"
"408611","4.76","interacts with","g2058.pdb (interacts with) Gpal_D383_g14948.pdb","0.01533243","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g14948.pdb","g2058.pdb","Gpal_D383_g14948.pdb"
"408587","6.48","interacts with","g2058.pdb (interacts with) Gpal_D383_g12307.pdb","3.07521E-4","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g12307.pdb","g2058.pdb","Gpal_D383_g12307.pdb"
"408530","5.36","interacts with","g2058.pdb (interacts with) Gpal_D383_g03984.pdb","0.0294435","false","interacts with","g2058.pdb (interacts with) Gpal_D383_g03984.pdb","g2058.pdb","Gpal_D383_g03984.pdb"
"408455","7.43","interacts with","g1980.pdb (interacts with) Gpal_D383_g12079.pdb","0.0229005","false","interacts with","g1980.pdb (interacts with) Gpal_D383_g12079.pdb","g1980.pdb","Gpal_D383_g12079.pdb"
"408452","5.0","interacts with","g1980.pdb (interacts with) Gpal_D383_g03865.pdb","0.0425295","false","interacts with","g1980.pdb (interacts with) Gpal_D383_g03865.pdb","g1980.pdb","Gpal_D383_g03865.pdb"
"408449","10.0","interacts with","g1980.pdb (interacts with) Gpal_D383_g02790.pdb","0.0486363","false","interacts with","g1980.pdb (interacts with) Gpal_D383_g02790.pdb","g1980.pdb","Gpal_D383_g02790.pdb"
"408458","3.37","interacts with","g1980.pdb (interacts with) Gpal_D383_g14948.pdb","0.0058887","false","interacts with","g1980.pdb (interacts with) Gpal_D383_g14948.pdb","g1980.pdb","Gpal_D383_g14948.pdb"
"408272","62.07","interacts with","g1685.pdb (interacts with) Gpal_D383_g11265.pdb","1.210455E-5","false","interacts with","g1685.pdb (interacts with) Gpal_D383_g11265.pdb","g1685.pdb","Gpal_D383_g11265.pdb"
"408275","6.92","interacts with","g1685.pdb (interacts with) Gpal_D383_g12260.pdb","0.00612861","false","interacts with","g1685.pdb (interacts with) Gpal_D383_g12260.pdb","g1685.pdb","Gpal_D383_g12260.pdb"
"408278","3.17","interacts with","g1685.pdb (interacts with) Gpal_D383_g14948.pdb","0.0331512","false","interacts with","g1685.pdb (interacts with) Gpal_D383_g14948.pdb","g1685.pdb","Gpal_D383_g14948.pdb"
"408269","13.43","interacts with","g1685.pdb (interacts with) Gpal_D383_g02888.pdb","0.01378392","false","interacts with","g1685.pdb (interacts with) Gpal_D383_g02888.pdb","g1685.pdb","Gpal_D383_g02888.pdb"
"408254","46.55","interacts with","g14.pdb (interacts with) Gpal_D383_g08568.pdb","1.151568E-8","false","interacts with","g14.pdb (interacts with) Gpal_D383_g08568.pdb","g14.pdb","Gpal_D383_g08568.pdb"
"406289","5.1","interacts with","g1199.pdb (interacts with) Gpal_D383_g12260.pdb","0.0309702","false","interacts with","g1199.pdb (interacts with) Gpal_D383_g12260.pdb","g1199.pdb","Gpal_D383_g12260.pdb"
"406292","10.0","interacts with","g1199.pdb (interacts with) Gpal_D383_g12307.pdb","0.00811332","false","interacts with","g1199.pdb (interacts with) Gpal_D383_g12307.pdb","g1199.pdb","Gpal_D383_g12307.pdb"
"406208","6.12","interacts with","g11892.pdb (interacts with) Gpal_D383_g02790.pdb","0.0379494","false","interacts with","g11892.pdb (interacts with) Gpal_D383_g02790.pdb","g11892.pdb","Gpal_D383_g02790.pdb"
"405608","9.57","interacts with","g11483.pdb (interacts with) Gpal_D383_g12260.pdb","0.0425295","false","interacts with","g11483.pdb (interacts with) Gpal_D383_g12260.pdb","g11483.pdb","Gpal_D383_g12260.pdb"
"405605","24.83","interacts with","g11481.pdb (interacts with) Gpal_D383_g15073.pdb","0.0137403","false","interacts with","g11481.pdb (interacts with) Gpal_D383_g15073.pdb","g11481.pdb","Gpal_D383_g15073.pdb"
"405113","7.58","interacts with","g11426.pdb (interacts with) Gpal_D383_g03984.pdb","0.01627026","false","interacts with","g11426.pdb (interacts with) Gpal_D383_g03984.pdb","g11426.pdb","Gpal_D383_g03984.pdb"
"405035","1.28","interacts with","g11410.pdb (interacts with) Gpal_D383_g02790.pdb","0.0331512","false","interacts with","g11410.pdb (interacts with) Gpal_D383_g02790.pdb","g11410.pdb","Gpal_D383_g02790.pdb"
"404864","34.65","interacts with","g11337.pdb (interacts with) Gpal_D383_g08568.pdb","0.0303159","false","interacts with","g11337.pdb (interacts with) Gpal_D383_g08568.pdb","g11337.pdb","Gpal_D383_g08568.pdb"
"404852","9.68","interacts with","g11272.pdb (interacts with) Gpal_D383_g14948.pdb","0.0471096","false","interacts with","g11272.pdb (interacts with) Gpal_D383_g14948.pdb","g11272.pdb","Gpal_D383_g14948.pdb"
"404813","4.17","interacts with","g11244.pdb (interacts with) Gpal_D383_g02790.pdb","0.01760067","false","interacts with","g11244.pdb (interacts with) Gpal_D383_g02790.pdb","g11244.pdb","Gpal_D383_g02790.pdb"
"404843","9.43","interacts with","g11244.pdb (interacts with) Gpal_D383_g15757.pdb","0.0279168","false","interacts with","g11244.pdb (interacts with) Gpal_D383_g15757.pdb","g11244.pdb","Gpal_D383_g15757.pdb"
"404837","4.44","interacts with","g11244.pdb (interacts with) Gpal_D383_g12260.pdb","0.0362046","false","interacts with","g11244.pdb (interacts with) Gpal_D383_g12260.pdb","g11244.pdb","Gpal_D383_g12260.pdb"
"404840","5.63","interacts with","g11244.pdb (interacts with) Gpal_D383_g14948.pdb","0.00294435","false","interacts with","g11244.pdb (interacts with) Gpal_D383_g14948.pdb","g11244.pdb","Gpal_D383_g14948.pdb"
"404816","10.45","interacts with","g11244.pdb (interacts with) Gpal_D383_g02888.pdb","0.00401304","false","interacts with","g11244.pdb (interacts with) Gpal_D383_g02888.pdb","g11244.pdb","Gpal_D383_g02888.pdb"
"404642","12.12","interacts with","g11008.pdb (interacts with) Gpal_D383_g08020.pdb","0.030534","false","interacts with","g11008.pdb (interacts with) Gpal_D383_g08020.pdb","g11008.pdb","Gpal_D383_g08020.pdb"
"404222","5.41","interacts with","g10756.pdb (interacts with) Gpal_D383_g12260.pdb","0.0351141","false","interacts with","g10756.pdb (interacts with) Gpal_D383_g12260.pdb","g10756.pdb","Gpal_D383_g12260.pdb"
"403952","31.9","interacts with","g10728.pdb (interacts with) Gpal_D383_g08568.pdb","0.0290073","false","interacts with","g10728.pdb (interacts with) Gpal_D383_g08568.pdb","g10728.pdb","Gpal_D383_g08568.pdb"
"403943","5.63","interacts with","g10728.pdb (interacts with) Gpal_D383_g02790.pdb","0.00420933","false","interacts with","g10728.pdb (interacts with) Gpal_D383_g02790.pdb","g10728.pdb","Gpal_D383_g02790.pdb"
"403961","7.04","interacts with","g10728.pdb (interacts with) Gpal_D383_g14948.pdb","0.00514716","false","interacts with","g10728.pdb (interacts with) Gpal_D383_g14948.pdb","g10728.pdb","Gpal_D383_g14948.pdb"
"403946","6.06","interacts with","g10728.pdb (interacts with) Gpal_D383_g02888.pdb","0.0499449","false","interacts with","g10728.pdb (interacts with) Gpal_D383_g02888.pdb","g10728.pdb","Gpal_D383_g02888.pdb"
"403532","15.09","interacts with","g10191.pdb (interacts with) Gpal_D383_g15757.pdb","0.0468915","false","interacts with","g10191.pdb (interacts with) Gpal_D383_g15757.pdb","g10191.pdb","Gpal_D383_g15757.pdb"
"403373","14.98","interacts with","g1015.pdb (interacts with) Gpal_D383_g09608.pdb","0.0322788","false","interacts with","g1015.pdb (interacts with) Gpal_D383_g09608.pdb","g1015.pdb","Gpal_D383_g09608.pdb"
"403370","18.03","interacts with","g1015.pdb (interacts with) Gpal_D383_g08427.pdb","0.00279168","false","interacts with","g1015.pdb (interacts with) Gpal_D383_g08427.pdb","g1015.pdb","Gpal_D383_g08427.pdb"
"403367","21.28","interacts with","g1015.pdb (interacts with) Gpal_D383_g07729.pdb","1.147206E-7","false","interacts with","g1015.pdb (interacts with) Gpal_D383_g07729.pdb","g1015.pdb","Gpal_D383_g07729.pdb"
"403364","24.15","interacts with","g1015.pdb (interacts with) Gpal_D383_g07721.pdb","1.81023E-8","false","interacts with","g1015.pdb (interacts with) Gpal_D383_g07721.pdb","g1015.pdb","Gpal_D383_g07721.pdb"
"403331","18.43","interacts with","g1010.pdb (interacts with) Gpal_D383_g08427.pdb","0.00244272","false","interacts with","g1010.pdb (interacts with) Gpal_D383_g08427.pdb","g1010.pdb","Gpal_D383_g08427.pdb"
"403328","27.91","interacts with","g1010.pdb (interacts with) Gpal_D383_g07729.pdb","3.29331E-9","false","interacts with","g1010.pdb (interacts with) Gpal_D383_g07729.pdb","g1010.pdb","Gpal_D383_g07729.pdb"
"403325","30.84","interacts with","g1010.pdb (interacts with) Gpal_D383_g07721.pdb","0.0","false","interacts with","g1010.pdb (interacts with) Gpal_D383_g07721.pdb","g1010.pdb","Gpal_D383_g07721.pdb"
"403304","43.43","interacts with","g10078.pdb (interacts with) Gpal_D383_g09110.pdb","0.001169016","false","interacts with","g10078.pdb (interacts with) Gpal_D383_g09110.pdb","g10078.pdb","Gpal_D383_g09110.pdb"
"403295","13.15","interacts with","g1004.pdb (interacts with) Gpal_D383_g09608.pdb","0.0440562","false","interacts with","g1004.pdb (interacts with) Gpal_D383_g09608.pdb","g1004.pdb","Gpal_D383_g09608.pdb"
"403292","17.93","interacts with","g1004.pdb (interacts with) Gpal_D383_g08427.pdb","9.66183E-4","false","interacts with","g1004.pdb (interacts with) Gpal_D383_g08427.pdb","g1004.pdb","Gpal_D383_g08427.pdb"
"403289","27.44","interacts with","g1004.pdb (interacts with) Gpal_D383_g07729.pdb","2.35548E-11","false","interacts with","g1004.pdb (interacts with) Gpal_D383_g07729.pdb","g1004.pdb","Gpal_D383_g07729.pdb"
"403286","30.55","interacts with","g1004.pdb (interacts with) Gpal_D383_g07721.pdb","0.0","false","interacts with","g1004.pdb (interacts with) Gpal_D383_g07721.pdb","g1004.pdb","Gpal_D383_g07721.pdb"
"403274","18.89","interacts with","g1002.pdb (interacts with) Gpal_D383_g09608.pdb","1.28679E-6","false","interacts with","g1002.pdb (interacts with) Gpal_D383_g09608.pdb","g1002.pdb","Gpal_D383_g09608.pdb"
"403271","17.33","interacts with","g1002.pdb (interacts with) Gpal_D383_g08427.pdb","4.90725E-4","false","interacts with","g1002.pdb (interacts with) Gpal_D383_g08427.pdb","g1002.pdb","Gpal_D383_g08427.pdb"
"403268","32.27","interacts with","g1002.pdb (interacts with) Gpal_D383_g07729.pdb","0.0","false","interacts with","g1002.pdb (interacts with) Gpal_D383_g07729.pdb","g1002.pdb","Gpal_D383_g07729.pdb"
"403265","36.14","interacts with","g1002.pdb (interacts with) Gpal_D383_g07721.pdb","0.0","false","interacts with","g1002.pdb (interacts with) Gpal_D383_g07721.pdb","g1002.pdb","Gpal_D383_g07721.pdb"
"418928","9.68","interacts with","g9778.pdb (interacts with) Gpal_D383_g13571.pdb","0.02135199","false","interacts with","g9778.pdb (interacts with) Gpal_D383_g13571.pdb","g9778.pdb","Gpal_D383_g13571.pdb"
"418931","6.67","interacts with","g9778.pdb (interacts with) Gpal_D383_g16282.pdb","0.0390399","false","interacts with","g9778.pdb (interacts with) Gpal_D383_g16282.pdb","g9778.pdb","Gpal_D383_g16282.pdb"
"418700","6.78","interacts with","g9701.pdb (interacts with) Gpal_D383_g05634.pdb","0.0342417","false","interacts with","g9701.pdb (interacts with) Gpal_D383_g05634.pdb","g9701.pdb","Gpal_D383_g05634.pdb"
"418691","2.56","interacts with","g9701.pdb (interacts with) Gpal_D383_g00061.pdb","0.0420933","false","interacts with","g9701.pdb (interacts with) Gpal_D383_g00061.pdb","g9701.pdb","Gpal_D383_g00061.pdb"
"418724","5.13","interacts with","g9701.pdb (interacts with) Gpal_D383_g16282.pdb","0.00787341","false","interacts with","g9701.pdb (interacts with) Gpal_D383_g16282.pdb","g9701.pdb","Gpal_D383_g16282.pdb"
"418697","2.94","interacts with","g9701.pdb (interacts with) Gpal_D383_g04335.pdb","0.0281349","false","interacts with","g9701.pdb (interacts with) Gpal_D383_g04335.pdb","g9701.pdb","Gpal_D383_g04335.pdb"
"418628","7.5","interacts with","g9604.pdb (interacts with) Gpal_D383_g00061.pdb","0.0423114","false","interacts with","g9604.pdb (interacts with) Gpal_D383_g00061.pdb","g9604.pdb","Gpal_D383_g00061.pdb"
"418631","4.88","interacts with","g9604.pdb (interacts with) Gpal_D383_g07296.pdb","0.0434019","false","interacts with","g9604.pdb (interacts with) Gpal_D383_g07296.pdb","g9604.pdb","Gpal_D383_g07296.pdb"
"418478","9.38","interacts with","g9433.pdb (interacts with) Gpal_D383_g16282.pdb","0.047982","false","interacts with","g9433.pdb (interacts with) Gpal_D383_g16282.pdb","g9433.pdb","Gpal_D383_g16282.pdb"
"418472","9.38","interacts with","g9433.pdb (interacts with) Gpal_D383_g07296.pdb","0.0311883","false","interacts with","g9433.pdb (interacts with) Gpal_D383_g07296.pdb","g9433.pdb","Gpal_D383_g07296.pdb"
"418442","6.06","interacts with","g9424.pdb (interacts with) Gpal_D383_g07296.pdb","0.02098122","false","interacts with","g9424.pdb (interacts with) Gpal_D383_g07296.pdb","g9424.pdb","Gpal_D383_g07296.pdb"
"418439","18.18","interacts with","g9424.pdb (interacts with) Gpal_D383_g04335.pdb","0.0346779","false","interacts with","g9424.pdb (interacts with) Gpal_D383_g04335.pdb","g9424.pdb","Gpal_D383_g04335.pdb"
"418187","4.62","interacts with","g9338.pdb (interacts with) Gpal_D383_g02856.pdb","0.0499449","false","interacts with","g9338.pdb (interacts with) Gpal_D383_g02856.pdb","g9338.pdb","Gpal_D383_g02856.pdb"
"417911","2.33","interacts with","g9013.pdb (interacts with) Gpal_D383_g16282.pdb","0.01083957","false","interacts with","g9013.pdb (interacts with) Gpal_D383_g16282.pdb","g9013.pdb","Gpal_D383_g16282.pdb"
"417893","0.0","interacts with","g9013.pdb (interacts with) Gpal_D383_g07296.pdb","0.0460191","false","interacts with","g9013.pdb (interacts with) Gpal_D383_g07296.pdb","g9013.pdb","Gpal_D383_g07296.pdb"
"417641","16.13","interacts with","g8732.pdb (interacts with) Gpal_D383_g02856.pdb","0.0331512","false","interacts with","g8732.pdb (interacts with) Gpal_D383_g02856.pdb","g8732.pdb","Gpal_D383_g02856.pdb"
"417404","35.19","interacts with","g8618.pdb (interacts with) Gpal_D383_g06776.pdb","0.0","false","interacts with","g8618.pdb (interacts with) Gpal_D383_g06776.pdb","g8618.pdb","Gpal_D383_g06776.pdb"
"417398","28.06","interacts with","g8616.pdb (interacts with) Gpal_D383_g06776.pdb","3.90399E-8","false","interacts with","g8616.pdb (interacts with) Gpal_D383_g06776.pdb","g8616.pdb","Gpal_D383_g06776.pdb"
"417401","2.78","interacts with","g8616.pdb (interacts with) Gpal_D383_g07296.pdb","0.0383856","false","interacts with","g8616.pdb (interacts with) Gpal_D383_g07296.pdb","g8616.pdb","Gpal_D383_g07296.pdb"
"417395","30.66","interacts with","g8613.pdb (interacts with) Gpal_D383_g06776.pdb","3.7077E-9","false","interacts with","g8613.pdb (interacts with) Gpal_D383_g06776.pdb","g8613.pdb","Gpal_D383_g06776.pdb"
"417392","0.0","interacts with","g8613.pdb (interacts with) Gpal_D383_g04335.pdb","0.01175559","false","interacts with","g8613.pdb (interacts with) Gpal_D383_g04335.pdb","g8613.pdb","Gpal_D383_g04335.pdb"
"416552","9.28","interacts with","g8271.pdb (interacts with) Gpal_D383_g06938.pdb","0.0477639","false","interacts with","g8271.pdb (interacts with) Gpal_D383_g06938.pdb","g8271.pdb","Gpal_D383_g06938.pdb"
"416282","10.64","interacts with","g8068.pdb (interacts with) Gpal_D383_g08454.pdb","0.0268263","false","interacts with","g8068.pdb (interacts with) Gpal_D383_g08454.pdb","g8068.pdb","Gpal_D383_g08454.pdb"
"416297","4.76","interacts with","g8068.pdb (interacts with) Gpal_D383_g16282.pdb","2.72625E-4","false","interacts with","g8068.pdb (interacts with) Gpal_D383_g16282.pdb","g8068.pdb","Gpal_D383_g16282.pdb"
"416279","7.5","interacts with","g8068.pdb (interacts with) Gpal_D383_g06938.pdb","0.0482001","false","interacts with","g8068.pdb (interacts with) Gpal_D383_g06938.pdb","g8068.pdb","Gpal_D383_g06938.pdb"
"415607","15.28","interacts with","g7495.pdb (interacts with) Gpal_D383_g08386.pdb","0.00497268","false","interacts with","g7495.pdb (interacts with) Gpal_D383_g08386.pdb","g7495.pdb","Gpal_D383_g08386.pdb"
"415610","14.38","interacts with","g7495.pdb (interacts with) Gpal_D383_g08625.pdb","0.00497268","false","interacts with","g7495.pdb (interacts with) Gpal_D383_g08625.pdb","g7495.pdb","Gpal_D383_g08625.pdb"
"415343","9.52","interacts with","g734.pdb (interacts with) Gpal_D383_g00061.pdb","0.01790601","false","interacts with","g734.pdb (interacts with) Gpal_D383_g00061.pdb","g734.pdb","Gpal_D383_g00061.pdb"
"415361","2.33","interacts with","g734.pdb (interacts with) Gpal_D383_g16282.pdb","0.0082878","false","interacts with","g734.pdb (interacts with) Gpal_D383_g16282.pdb","g734.pdb","Gpal_D383_g16282.pdb"
"415349","9.52","interacts with","g734.pdb (interacts with) Gpal_D383_g07296.pdb","0.0292254","false","interacts with","g734.pdb (interacts with) Gpal_D383_g07296.pdb","g734.pdb","Gpal_D383_g07296.pdb"
"415286","4.17","interacts with","g7267.pdb (interacts with) Gpal_D383_g15737.pdb","0.0311883","false","interacts with","g7267.pdb (interacts with) Gpal_D383_g15737.pdb","g7267.pdb","Gpal_D383_g15737.pdb"
"415280","6.25","interacts with","g7267.pdb (interacts with) Gpal_D383_g14529.pdb","0.030534","false","interacts with","g7267.pdb (interacts with) Gpal_D383_g14529.pdb","g7267.pdb","Gpal_D383_g14529.pdb"
"415193","8.33","interacts with","g7267.pdb (interacts with) Gpal_D383_g03077.pdb","0.0359865","false","interacts with","g7267.pdb (interacts with) Gpal_D383_g03077.pdb","g7267.pdb","Gpal_D383_g03077.pdb"
"415181","2.04","interacts with","g7267.pdb (interacts with) Gpal_D383_g02654.pdb","0.0449286","false","interacts with","g7267.pdb (interacts with) Gpal_D383_g02654.pdb","g7267.pdb","Gpal_D383_g02654.pdb"
"415214","15.09","interacts with","g7267.pdb (interacts with) Gpal_D383_g05962.pdb","0.0314064","false","interacts with","g7267.pdb (interacts with) Gpal_D383_g05962.pdb","g7267.pdb","Gpal_D383_g05962.pdb"
"415307","3.17","interacts with","g7267.pdb (interacts with) Gpal_D383_g17268.pdb","0.0468915","false","interacts with","g7267.pdb (interacts with) Gpal_D383_g17268.pdb","g7267.pdb","Gpal_D383_g17268.pdb"
